PC_DateTime,ESP32_Timestamp_ms,time_sin,time_cos,Solar_Azimuth_deg,Solar_Elevation_deg,Baseline_Azimuth_deg,Baseline_Elevation_deg,Top_LDR,Bottom_LDR,Left_LDR,Right_LDR,Horizontal_Error,Vertical_Error,Horizontal_Normalized,Vertical_Normalized,Lux,Light_Status,Horizontal_Direction,Vertical_Direction,Temperature_C,Humidity_percent,Voltage_V,Current_A,Power_W,Azimuth_Command,Elevation_Servo_Angle,ground_truth_azimuth_residual_deg,ground_truth_elevation_residual_deg
2026-09-10 15:46:29,111882,-0.835048,-0.550177,258.364,36.318,258.364,36.318,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.5,53.7,22.32,0.775,17.3,1500,34,0.0,0.0
2026-09-10 15:46:30,112565,-0.835088,-0.550116,258.365,36.316,258.365,36.316,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.5,53.7,24.55,0.407,9.99,1500,34,0.0,0.0
2026-09-10 15:46:31,113253,-0.835128,-0.550056,258.367,36.313,258.367,36.313,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.6,22.69,0.704,15.97,1500,34,0.0,0.0
2026-09-10 15:46:31,113936,-0.835128,-0.550056,258.368,36.31,258.368,36.31,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.6,22.49,0.512,11.51,1500,34,0.0,0.0
2026-09-10 15:46:32,114619,-0.835168,-0.549995,258.37,36.308,258.37,36.308,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.6,20.53,0.627,12.87,1500,34,0.0,0.0
2026-09-10 15:46:33,115307,-0.835208,-0.549934,258.371,36.305,258.371,36.305,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.5,23.28,0.845,19.67,1500,34,0.0,0.0
2026-09-10 15:46:33,115991,-0.835208,-0.549934,258.373,36.303,258.373,36.303,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.5,24.11,0.945,22.78,1500,34,0.0,0.0
2026-09-10 15:46:34,116674,-0.835248,-0.549873,258.374,36.3,258.374,36.3,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.6,53.5,21.9,0.432,9.46,1500,34,0.0,0.0
2026-09-10 15:46:35,117362,-0.835288,-0.549813,258.376,36.298,258.376,36.298,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.4,23.88,0.605,14.45,1500,34,0.0,0.0
2026-09-10 15:46:36,118046,-0.835328,-0.549752,258.377,36.295,258.377,36.295,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.4,24.82,0.469,11.64,1500,34,0.0,0.0
2026-09-10 15:46:36,118729,-0.835328,-0.549752,258.379,36.293,258.379,36.293,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.4,21.02,0.399,8.39,1500,34,0.0,0.0
2026-09-10 15:46:37,119417,-0.835368,-0.549691,258.38,36.29,258.38,36.29,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.1,22.62,0.983,22.24,1500,34,0.0,0.0
2026-09-10 15:46:38,120101,-0.835408,-0.54963,258.382,36.287,258.382,36.287,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.1,21.44,1.109,23.78,1500,34,0.0,0.0
2026-09-10 15:46:38,120784,-0.835408,-0.54963,258.383,36.285,258.383,36.285,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.1,23.96,0.57,13.66,1500,34,0.0,0.0
2026-09-10 15:46:39,121472,-0.835448,-0.54957,258.385,36.282,258.385,36.282,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.2,22.89,0.951,21.77,1500,34,0.0,0.0
2026-09-10 15:46:40,122156,-0.835488,-0.549509,258.386,36.28,258.386,36.28,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.2,23.17,1.097,25.42,1500,34,0.0,0.0
2026-09-10 15:46:40,122839,-0.835488,-0.549509,258.388,36.277,258.388,36.277,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.7,53.2,23.99,1.046,25.09,1500,34,0.0,0.0
2026-09-10 15:46:41,123527,-0.835528,-0.549448,258.389,36.275,258.389,36.275,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,53.0,21.98,0.383,8.42,1500,34,0.0,0.0
2026-09-10 15:46:42,124210,-0.835568,-0.549387,258.391,36.272,258.391,36.272,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,53.0,24.58,1.156,28.41,1500,34,0.0,0.0
2026-09-10 15:46:42,124893,-0.835568,-0.549387,258.392,36.269,258.392,36.269,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,53.0,22.67,0.577,13.08,1500,34,0.0,0.0
2026-09-10 15:46:43,125581,-0.835608,-0.549327,258.394,36.267,258.394,36.267,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.7,20.79,0.539,11.21,1500,34,0.0,0.0
2026-09-10 15:46:44,126264,-0.835648,-0.549266,258.395,36.264,258.395,36.264,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.7,23.48,0.262,6.15,1500,34,0.0,0.0
2026-09-10 15:46:44,126947,-0.835648,-0.549266,258.397,36.262,258.397,36.262,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.7,23.97,0.686,16.44,1500,34,0.0,0.0
2026-09-10 15:46:45,127635,-0.835688,-0.549205,258.399,36.259,258.399,36.259,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.5,21.58,0.309,6.67,1500,34,0.0,0.0
2026-09-10 15:46:46,128318,-0.835728,-0.549144,258.4,36.257,258.4,36.257,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.5,24.29,0.449,10.91,1500,34,0.0,0.0
2026-09-10 15:46:47,129001,-0.835767,-0.549084,258.402,36.254,258.402,36.254,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.8,52.5,24.53,0.517,12.68,1500,34,0.0,0.0
2026-09-10 15:46:47,129689,-0.835767,-0.549084,258.403,36.251,258.403,36.251,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,21.38,1.009,21.57,1500,34,0.0,0.0
2026-09-10 15:46:48,130373,-0.835807,-0.549023,258.405,36.249,258.405,36.249,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,24.92,1.075,26.79,1500,34,0.0,0.0
2026-09-10 15:46:49,131056,-0.835847,-0.548962,258.406,36.246,258.406,36.246,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,20.7,0.502,10.39,1500,34,0.0,0.0
2026-09-10 15:46:49,131744,-0.835847,-0.548962,258.408,36.244,258.408,36.244,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.2,21.01,1.059,22.25,1500,34,0.0,0.0
2026-09-10 15:46:50,132428,-0.835887,-0.548901,258.409,36.241,258.409,36.241,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.2,20.92,1.057,22.11,1500,34,0.0,0.0
2026-09-10 15:46:51,133111,-0.835927,-0.54884,258.411,36.239,258.411,36.239,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.2,24.47,0.965,23.61,1500,34,0.0,0.0
2026-09-10 15:46:51,133799,-0.835927,-0.54884,258.412,36.236,258.412,36.236,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,23.27,0.347,8.07,1500,34,0.0,0.0
2026-09-10 15:46:52,134483,-0.835967,-0.54878,258.414,36.233,258.414,36.233,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,20.76,0.89,18.48,1500,34,0.0,0.0
2026-09-10 15:46:53,135166,-0.836007,-0.548719,258.415,36.231,258.415,36.231,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,36.9,52.3,22.2,1.145,25.42,1500,34,0.0,0.0
2026-09-10 15:46:53,135854,-0.836007,-0.548719,258.417,36.228,258.417,36.228,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.4,23.08,0.883,20.38,1500,34,0.0,0.0
2026-09-10 15:46:54,136537,-0.836047,-0.548658,258.418,36.226,258.418,36.226,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.4,20.42,0.532,10.86,1500,34,0.0,0.0
2026-09-10 15:46:55,137220,-0.836087,-0.548597,258.42,36.223,258.42,36.223,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.4,24.41,0.701,17.11,1500,34,0.0,0.0
2026-09-10 15:46:55,137908,-0.836087,-0.548597,258.421,36.221,258.421,36.221,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.3,24.02,0.846,20.32,1500,34,0.0,0.0
2026-09-10 15:46:56,138591,-0.836127,-0.548536,258.423,36.218,258.423,36.218,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.3,22.53,0.711,16.02,1500,34,0.0,0.0
2026-09-10 15:46:57,139274,-0.836167,-0.548476,258.424,36.215,258.424,36.215,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.0,52.3,24.84,0.32,7.95,1500,34,0.0,0.0
2026-09-10 15:46:57,139962,-0.836167,-0.548476,258.426,36.213,258.426,36.213,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.4,22.09,0.512,11.31,1500,34,0.0,0.0
2026-09-10 15:46:58,140645,-0.836206,-0.548415,258.427,36.21,258.427,36.21,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.4,24.92,1.002,24.97,1500,34,0.0,0.0
2026-09-10 15:46:59,141328,-0.836246,-0.548354,258.429,36.208,258.429,36.208,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.4,23.34,1.061,24.76,1500,34,0.0,0.0
2026-09-10 15:47:00,142016,-0.836286,-0.548293,258.43,36.205,258.43,36.205,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.3,23.17,0.337,7.81,1500,34,0.0,0.0
2026-09-10 15:47:00,142699,-0.836286,-0.548293,258.432,36.203,258.432,36.203,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.3,20.83,1.152,24.0,1500,34,0.0,0.0
2026-09-10 15:47:01,143382,-0.836326,-0.548232,258.433,36.2,258.433,36.2,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.3,24.41,0.529,12.91,1500,34,0.0,0.0
2026-09-10 15:47:02,144070,-0.836366,-0.548172,258.435,36.197,258.435,36.197,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.1,22.14,0.862,19.08,1500,34,0.0,0.0
2026-09-10 15:47:02,144754,-0.836366,-0.548172,258.436,36.195,258.436,36.195,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.1,20.81,0.952,19.81,1500,34,0.0,0.0
2026-09-10 15:47:03,145437,-0.836406,-0.548111,258.438,36.192,258.438,36.192,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.1,52.1,20.06,1.012,20.3,1500,34,0.0,0.0
2026-09-10 15:47:04,146125,-0.836446,-0.54805,258.439,36.19,258.439,36.19,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,22.8,1.146,26.13,1500,34,0.0,0.0
2026-09-10 15:47:04,146809,-0.836446,-0.54805,258.441,36.187,258.441,36.187,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,22.64,0.513,11.61,1500,34,0.0,0.0
2026-09-10 15:47:05,147492,-0.836485,-0.547989,258.442,36.185,258.442,36.185,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,23.6,1.059,24.99,1500,34,0.0,0.0
2026-09-10 15:47:06,148180,-0.836525,-0.547928,258.444,36.182,258.444,36.182,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,24.45,0.332,8.12,1500,34,0.0,0.0
2026-09-10 15:47:06,148864,-0.836525,-0.547928,258.445,36.179,258.445,36.179,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,20.4,0.905,18.46,1500,34,0.0,0.0
2026-09-10 15:47:07,149547,-0.836565,-0.547867,258.447,36.177,258.447,36.177,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.2,52.0,23.66,0.942,22.29,1500,34,0.0,0.0
2026-09-10 15:47:08,150235,-0.836605,-0.547807,258.448,36.174,258.448,36.174,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,20.94,0.878,18.39,1500,34,0.0,0.0
2026-09-10 15:47:08,150918,-0.836605,-0.547807,258.45,36.172,258.45,36.172,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,24.29,0.452,10.98,1500,34,0.0,0.0
2026-09-10 15:47:09,151601,-0.836645,-0.547746,258.451,36.169,258.451,36.169,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,24.1,1.073,25.86,1500,34,0.0,0.0
2026-09-10 15:47:10,152289,-0.836685,-0.547685,258.453,36.167,258.453,36.167,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,22.7,0.369,8.38,1500,34,0.0,0.0
2026-09-10 15:47:10,152972,-0.836685,-0.547685,258.454,36.164,258.454,36.164,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,23.55,0.254,5.98,1500,34,0.0,0.0
2026-09-10 15:47:11,153655,-0.836724,-0.547624,258.456,36.161,258.456,36.161,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,21.57,0.917,19.78,1500,34,0.0,0.0
2026-09-10 15:47:12,154343,-0.836764,-0.547563,258.457,36.159,258.457,36.159,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,22.36,0.675,15.09,1500,34,0.0,0.0
2026-09-10 15:47:13,155026,-0.836804,-0.547502,258.459,36.156,258.459,36.156,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,24.11,1.049,25.29,1500,34,0.0,0.0
2026-09-10 15:47:13,155709,-0.836804,-0.547502,258.46,36.154,258.46,36.154,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.3,52.1,22.3,0.583,13.0,1500,34,0.0,0.0
2026-09-10 15:47:14,156397,-0.836844,-0.547442,258.462,36.151,258.462,36.151,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.0,21.79,0.368,8.02,1500,34,0.0,0.0
2026-09-10 15:47:15,157080,-0.836884,-0.547381,258.463,36.149,258.463,36.149,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.0,22.47,1.036,23.28,1500,34,0.0,0.0
2026-09-10 15:47:15,157763,-0.836884,-0.547381,258.465,36.146,258.465,36.146,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.0,24.14,0.749,18.08,1500,34,0.0,0.0
2026-09-10 15:47:16,158451,-0.836924,-0.54732,258.466,36.143,258.466,36.143,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.2,21.68,0.389,8.43,1500,34,0.0,0.0
2026-09-10 15:47:17,159134,-0.836963,-0.547259,258.468,36.141,258.468,36.141,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.2,20.87,0.92,19.2,1500,34,0.0,0.0
2026-09-10 15:47:17,159817,-0.836963,-0.547259,258.469,36.138,258.469,36.138,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.2,23.56,0.711,16.75,1500,34,0.0,0.0
2026-09-10 15:47:18,160505,-0.837003,-0.547198,258.471,36.136,258.471,36.136,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.4,24.13,0.804,19.4,1500,34,0.0,0.0
2026-09-10 15:47:19,161188,-0.837043,-0.547137,258.472,36.133,258.472,36.133,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.4,20.5,0.661,13.55,1500,34,0.0,0.0
2026-09-10 15:47:19,161871,-0.837043,-0.547137,258.474,36.131,258.474,36.131,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.4,52.4,21.2,1.029,21.81,1500,34,0.0,0.0
2026-09-10 15:47:20,162559,-0.837083,-0.547076,258.475,36.128,258.475,36.128,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.7,20.71,1.03,21.33,1500,34,0.0,0.0
2026-09-10 15:47:21,163243,-0.837123,-0.547015,258.477,36.125,258.477,36.125,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.7,21.74,0.909,19.76,1500,34,0.0,0.0
2026-09-10 15:47:21,163926,-0.837123,-0.547015,258.478,36.123,258.478,36.123,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.7,22.25,0.305,6.79,1500,34,0.0,0.0
2026-09-10 15:47:22,164614,-0.837162,-0.546955,258.48,36.12,258.48,36.12,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.8,23.74,1.039,24.67,1500,34,0.0,0.0
2026-09-10 15:47:23,165297,-0.837202,-0.546894,258.481,36.118,258.481,36.118,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.8,23.26,0.871,20.26,1500,34,0.0,0.0
2026-09-10 15:47:23,165980,-0.837202,-0.546894,258.483,36.115,258.483,36.115,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.5,52.8,23.1,0.897,20.72,1500,34,0.0,0.0
2026-09-10 15:47:24,166668,-0.837242,-0.546833,258.484,36.113,258.484,36.113,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.8,21.76,0.563,12.25,1500,34,0.0,0.0
2026-09-10 15:47:25,167351,-0.837282,-0.546772,258.486,36.11,258.486,36.11,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.8,24.21,1.079,26.12,1500,34,0.0,0.0
2026-09-10 15:47:26,168034,-0.837321,-0.546711,258.487,36.107,258.487,36.107,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.8,22.36,0.925,20.68,1500,34,0.0,0.0
2026-09-10 15:47:26,168722,-0.837321,-0.546711,258.489,36.105,258.489,36.105,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.7,24.9,0.313,7.79,1500,34,0.0,0.0
2026-09-10 15:47:27,169406,-0.837361,-0.54665,258.49,36.102,258.49,36.102,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.7,23.17,0.608,14.09,1500,34,0.0,0.0
2026-09-10 15:47:28,170089,-0.837401,-0.546589,258.492,36.1,258.492,36.1,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.7,20.63,1.086,22.4,1500,34,0.0,0.0
2026-09-10 15:47:28,170777,-0.837401,-0.546589,258.493,36.097,258.493,36.097,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.9,23.38,0.247,5.77,1500,34,0.0,0.0
2026-09-10 15:47:29,171460,-0.837441,-0.546528,258.495,36.095,258.495,36.095,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.9,21.63,1.161,25.11,1500,34,0.0,0.0
2026-09-10 15:47:30,172143,-0.83748,-0.546467,258.496,36.092,258.496,36.092,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.6,52.9,23.43,0.879,20.59,1500,34,0.0,0.0
2026-09-10 15:47:30,172831,-0.83748,-0.546467,258.498,36.089,258.498,36.089,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.8,20.35,0.831,16.91,1500,34,0.0,0.0
2026-09-10 15:47:31,173514,-0.83752,-0.546407,258.499,36.087,258.499,36.087,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.8,20.87,0.471,9.83,1500,34,0.0,0.0
2026-09-10 15:47:32,174197,-0.83756,-0.546346,258.501,36.084,258.501,36.084,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.8,24.28,0.449,10.9,1500,34,0.0,0.0
2026-09-10 15:47:32,174885,-0.83756,-0.546346,258.503,36.082,258.503,36.082,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.5,21.14,1.142,24.14,1500,34,0.0,0.0
2026-09-10 15:47:33,175569,-0.8376,-0.546285,258.504,36.079,258.504,36.079,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.5,24.19,0.498,12.05,1500,34,0.0,0.0
2026-09-10 15:47:34,176252,-0.837639,-0.546224,258.506,36.077,258.506,36.077,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.5,21.4,0.976,20.89,1500,34,0.0,0.0
2026-09-10 15:47:34,176940,-0.837639,-0.546224,258.507,36.074,258.507,36.074,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.3,23.21,0.593,13.76,1500,34,0.0,0.0
2026-09-10 15:47:35,177624,-0.837679,-0.546163,258.509,36.071,258.509,36.071,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.3,23.47,0.339,7.96,1500,34,0.0,0.0
2026-09-10 15:47:36,178307,-0.837719,-0.546102,258.51,36.069,258.51,36.069,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.3,22.56,0.211,4.76,1500,34,0.0,0.0
2026-09-10 15:47:37,178995,-0.837758,-0.546041,258.512,36.066,258.512,36.066,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.1,21.53,0.744,16.02,1500,34,0.0,0.0
2026-09-10 15:47:37,179678,-0.837758,-0.546041,258.513,36.064,258.513,36.064,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.1,21.06,1.176,24.77,1500,34,0.0,0.0
2026-09-10 15:47:38,180361,-0.837798,-0.54598,258.515,36.061,258.515,36.061,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,52.1,20.17,0.569,11.48,1500,34,0.0,0.0
2026-09-10 15:47:39,181049,-0.837838,-0.545919,258.516,36.059,258.516,36.059,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,51.9,21.52,0.557,11.99,1500,34,0.0,0.0
2026-09-10 15:47:39,181733,-0.837838,-0.545919,258.518,36.056,258.518,36.056,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,51.9,23.27,0.544,12.66,1500,34,0.0,0.0
2026-09-10 15:47:40,182416,-0.837878,-0.545858,258.519,36.053,258.519,36.053,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.7,51.9,24.69,0.721,17.8,1500,34,0.0,0.0
2026-09-10 15:47:41,183104,-0.837917,-0.545797,258.521,36.051,258.521,36.051,4091,4095,4095,4095,0,-4,0.0,-0.000489,54612.5,HIGH,CENTER,CENTER,37.8,51.6,24.36,0.641,15.61,1500,34,0.0,-0.015
2026-09-10 15:47:41,183787,-0.837917,-0.545797,258.522,36.048,258.522,36.048,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.6,23.83,1.08,25.74,1500,34,0.0,0.0
2026-09-10 15:47:42,184470,-0.837957,-0.545736,258.524,36.046,258.524,36.046,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.6,23.94,0.706,16.9,1500,34,0.0,0.0
2026-09-10 15:47:43,185158,-0.837997,-0.545675,258.525,36.043,258.525,36.043,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.5,23.32,0.708,16.51,1500,34,0.0,0.0
2026-09-10 15:47:43,185841,-0.837997,-0.545675,258.527,36.041,258.527,36.041,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.5,21.3,0.338,7.2,1500,34,0.0,0.0
2026-09-10 15:47:44,186524,-0.838036,-0.545615,258.528,36.038,258.528,36.038,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.5,24.54,1.183,29.03,1500,34,0.0,0.0
2026-09-10 15:47:45,187212,-0.838076,-0.545554,258.53,36.035,258.53,36.035,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.3,23.35,0.45,10.51,1500,34,0.0,0.0
2026-09-10 15:47:45,187896,-0.838076,-0.545554,258.531,36.033,258.531,36.033,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.3,22.8,0.273,6.22,1500,34,0.0,0.0
2026-09-10 15:47:46,188579,-0.838116,-0.545493,258.533,36.03,258.533,36.03,4095,4095,4095,4095,0,0,0.0,0.0,54612.5,HIGH,CENTER,CENTER,37.8,51.3,20.55,0.863,17.73,1500,34,0.0,0.0
